RPM,WindMagnitude,AngleDegrees,AzimuthAngle,Fx,Fy,Fz,Qx,Qy,Qz
45,10,-10,0.0,104.17298562933584,-5.479191682289584,3713.66344206909,876.2530545325875,34.83320201382088,-1239.9665312726795
45,10,-10,36.0,100.00188159141992,-1.492394226763859,3796.4084114918032,854.0962847744258,64.57345731293088,-1267.0112605947818
45,10,-10,72.0,98.8664401585957,-8.540997372981149,3847.6206626371313,844.9504827664088,21.857248052771638,-1283.7546709258338
45,10,-10,108.0,106.14770006072187,-8.43070926515568,3847.620662637123,891.2106555776811,19.10410830654843,-1283.7546709258327
45,10,-10,144.0,102.76882224435205,-1.4504838083424392,3796.408411491808,871.6755436504884,63.5272408080107,-1267.0112605947852
45,10,-10,180.0,95.30700883433063,-5.613483249654068,3713.6634420690834,819.924668485317,38.18554397563082,-1239.9665312726765
45,10,-10,216.0,99.37218570864916,-9.506531159184245,3631.1360012738874,841.2691486097339,9.007995055856878,-1213.002715337197
45,10,-10,252.0,100.29328878492814,-2.63776898239481,3580.2758705315127,848.6709144564801,50.55109490438315,-1196.390262349334
45,10,-10,288.0,93.26353568946794,-2.744247555853034,3580.2758705315077,804.0086448235107,53.20913663255562,-1196.390262349331
45,10,-10,324.0,96.66467847981922,-9.54754134879966,3631.136001273888,824.0674892847034,10.031739004669223,-1213.002715337195
45,10,-5,0.0,108.9131092637851,-5.987344386718796,3948.581279719266,912.4637108769972,36.10018357814528,-1316.7741136886102
45,10,-5,36.0,104.37410450626662,-1.9160539347309469,4031.499988755128,887.4567791830708,66.2764643080834,-1343.9041336392468
45,10,-5,72.0,103.05800837366034,-9.070551523508122,4082.7050737807635,876.7627879820187,22.793545168160477,-1360.6629316621945
45,10,-5,108.0,110.44336460805746,-8.95868668477748,4082.7050737807613,923.684318083729,20.00104523514746,-1360.6629316621948
45,10,-5,144.0,107.19001864242075,-1.8734017225995068,4031.499988755136,905.3471822604708,65.21173028765148,-1343.9041336392518
45,10,-5,180.0,99.84091953012363,-6.124759429294403,3948.5812797192702,854.8251880805393,39.53049735324616,-1316.774113688611
45,10,-5,216.0,104.2752481632005,-10.14538325641782,3865.649549468763,878.9906134165547,9.621650765809676,-1289.6499719193823
45,10,-5,252.0,105.40018823790768,-3.077229032607864,3814.423635224195,888.1049856422534,52.47942846601811,-1272.9007498776764
45,10,-5,288.0,98.14252535579077,-3.1871597200495274,3814.4236352241865,841.9947322457798,55.22364586992135,-1272.9007498776753
45,10,-5,324.0,101.48950916728315,-10.187578410404967,3865.649549468764,861.2919226555534,10.674975170517587,-1289.6499719193826
45,10,0,0.0,112.8704220803004,-6.460668222029172,4183.397623996359,942.1057341249532,37.1255076782871,-1393.6298233523003
45,10,0,36.0,108.01498339017638,-2.3642521150816043,4265.846386953646,914.5018802225266,67.27683641844573,-1420.6350699222237
45,10,0,72.0,106.52732268287501,-9.514775742653644,4316.6494941334095,902.3422106993839,23.683425421645772,-1437.2802586238738
45,10,0,108.0,113.90473276398768,-9.403031263066628,4316.649494133409,949.2132563479862,20.893930033281258,-1437.280258623872
45,10,0,144.0,110.83722775425251,-2.32150401997435,4265.846386953649,932.4325012624237,66.2097088559261,-1420.6350699222273
45,10,0,180.0,103.72879139098715,-6.599135075926462,4183.3976239963495,884.0260307290142,40.58207798833105,-1393.6298233522987
45,10,0,216.0,108.48165846110157,-10.68936664896499,4100.71072986459,910.7651109765917,10.393950439750185,-1366.5568930268066
45,10,0,252.0,109.80338909574643,-3.52883830311574,4049.522636793397,921.5258364705142,53.92783201752629,-1349.8022802187616
45,10,0,288.0,102.42597901463478,-3.6405827826992136,4049.522636793386,874.6547908219299,56.717327405937986,-1349.8022802187568
45,10,0,324.0,105.65941409703176,-10.73211474406874,4100.710729864586,892.8344899367698,11.461078002336492,-1366.5568930268048
45,10,5,0.0,115.93406854081455,-6.885347374250243,4416.303627792263,964.3575940839028,37.88138748934542,-1469.942559092206
45,10,5,36.0,110.81665826524625,-2.8235372854423613,4497.65767138755,934.4331585218088,67.54517028171175,-1496.6182767600133
45,10,5,72.0,109.16764345779293,-9.860092535215795,4547.676542213255,920.9003514307066,24.499374437111808,-1513.0244222099948
45,10,5,108.0,116.42530633991127,-9.750161847770753,4547.6765422132485,967.0106048271973,21.755157033259927,-1513.0244222099925
45,10,5,144.0,113.60239726116966,-2.7813421314513707,4497.657671387558,952.1318492828796,66.49184587708163,-1496.6182767600164
45,10,5,180.0,106.86187880715308,-7.022762416824868,4416.30362779226,906.7190712874473,41.31170126445619,-1469.9425590922053
45,10,5,216.0,111.87960259910835,-11.122917130715287,4334.4935785579,935.7620473474409,11.307166773905198,-1443.1276522685164
45,10,5,252.0,113.38917614719048,-3.980085221367727,4283.7372627697705,948.0872321642202,54.85949827499198,-1426.4964074206007
45,10,5,288.0,106.00381991279444,-4.091950060096024,4283.737262769765,901.1657020625206,57.65199820804392,-1426.496407420599
45,10,5,324.0,109.06368846296016,-11.165569342845052,4334.493578557899,917.8716442701043,12.371900794386672,-1443.127652268516
45,10,10,0.0,118.0015758885399,-7.247912290988159,4645.54848872776,978.4640515647349,38.34148885670602,-1545.1377177247127
45,10,10,36.0,112.67800601300105,-3.278989844319296,4725.206624597674,946.5101541882053,67.06757407820575,-1571.2859943523265
45,10,10,72.0,110.8786720690493,-10.09479927858495,4774.074329797236,931.7040895971296,25.2093982915336,-1587.3321424717733
45,10,10,108.0,117.90842516451072,-9.988320705122712,4774.074329797231,976.3663592301145,22.551356563413705,-1587.3321424717742
45,10,10,144.0,115.38551324183788,-3.2379796546986506,4725.206624597683,963.7118135133172,66.04383012948537,-1571.2859943523308
45,10,10,180.0,109.13559909353394,-7.382203858350427,4645.548488727758,922.1356655174628,41.693830818538466,-1545.1377177247105
45,10,10,216.0,114.36306947942086,-11.432694697129797,4565.225284015462,953.1985809279429,12.332559714019162,-1518.7813238591664
45,10,10,252.0,116.04992333589864,-4.4173388451848075,4515.281921610386,966.993299828289,55.246594845559045,-1502.3985683458955
45,10,10,288.0,108.76866343377355,-4.527626953007256,4515.281921610373,920.7331270170338,57.99973459182259,-1502.3985683458914
45,10,10,324.0,111.5961288264961,-11.47460511554905,4565.225284015456,935.6193220519592,13.378776218992718,-1518.7813238591634
45,10,15,0.0,118.98203915945423,-7.535653253729535,4869.452112863583,983.7597081518261,38.48175607191665,-1618.6613792696098
45,10,15,36.0,113.50783468569918,-3.714682735707508,4946.8407671128525,950.0739016579541,65.84613330131282,-1644.0924971844427
45,10,15,72.0,111.56975118334014,-10.209433012468761,4994.208081582801,934.0991470517057,25.778050443676346,-1659.6629755796728
45,10,15,108.0,118.27035682802092,-10.107939984094976,4994.208081582794,976.6702376637343,23.244463678195533,-1659.6629755796716
45,10,15,144.0,116.09776078116853,-3.6754535291713886,4946.840767112863,966.5285304386244,64.86684831930725,-1644.0924971844472
45,10,15,180.0,110.45278161031719,-7.664844587205167,4869.452112863587,929.5706071612817,41.706780076189986,-1618.6613792696112
45,10,15,216.0,115.83509305634212,-11.607990143915115,4791.199484259933,962.3635862011754,13.431257260467966,-1592.9562483959098
45,10,15,252.0,117.68735382998952,-4.826262423438132,4742.43472561605,977.5226255454966,55.071106279375755,-1576.9425581223188
45,10,15,288.0,110.61906983131105,-4.933324618477092,4742.434725616037,932.6155567616313,57.743717046766655,-1576.942558122315
45,10,15,324.0,113.15828110743588,-11.64853539691626,4791.199484259933,945.3569438062892,14.443394921849364,-1592.9562483959096
45,10,20,0.0,118.79909702592259,-7.737019443758211,5086.4159384560735,979.6910260423821,38.281219475783125,-1689.9839647386655
45,10,20,36.0,113.2279179271609,-4.114181278323366,5160.99252416027,944.5691744203048,63.89894196028358,-1714.5175624340159
45,10,20,72.0,111.1629136319797,-10.197075710396856,5206.5298954272,927.5324491382632,26.167614339807756,-1729.5026647994166
45,10,20,108.0,117.44313514049229,-10.101950174950256,5206.529895427198,967.4327048882418,23.792980322840982,-1729.5026647994132
45,10,20,144.0,115.66448616622299,-4.077274959311764,5160.992524160279,960.049471693145,62.97764359264191,-1714.5175624340197
45,10,20,180.0,110.72683398596863,-7.859288752695562,5086.4159384560635,928.4053573221859,41.333447869974975,-1689.9839647386634
45,10,20,216.0,116.21086228299133,-11.64106032998274,5010.787744857779,962.6406409181744,14.555495297305864,-1665.1138786785516
45,10,20,252.0,118.21565877714309,-5.192257009888275,4963.549370829651,979.0512926475569,54.32542905445109,-1649.5844912064604
45,10,20,288.0,111.4627590880308,-5.29454212799159,4963.549370829639,936.1479612468665,56.8787888831743,-1649.5844912064567
45,10,20,324.0,113.66259574383557,-11.679658525716654,5010.787744857777,946.4506886221367,15.519028255437014,-1665.1138786785486
45,12,-20,0.0,109.22178004864506,-4.881929236279175,3078.8086385056536,928.2196435571948,36.86787824290564,-1032.0876745434687
45,12,-20,36.0,104.20661275083248,0.390062302875687,3175.8846900629173,903.2173574033201,76.4620225276731,-1063.728735070715
45,12,-20,72.0,102.97234650214975,-8.995860096145215,3236.2267648919064,893.5193090440484,19.78622274344128,-1083.4031481888956
45,12,-20,108.0,112.69652205447231,-8.848569526075602,3236.2267648919046,955.3001062610505,16.10938459009171,-1083.4031481888953
45,12,-20,144.0,107.87611656722474,0.44564370472689047,3175.884690062928,926.5308887096917,75.07453506793888,-1063.728735070718
45,12,-20,180.0,97.5977212711122,-5.057997041158567,3078.8086385056567,854.3682806001068,41.26308713043309,-1032.0876745434693
45,12,-20,216.0,102.48392722614742,-10.08578194652884,2982.5129300951335,878.5019041571891,3.2483841111839915,-1000.7135193147537
45,12,-20,252.0,103.39325528913,-1.2019487560227815,2923.4334795401755,885.6310141460543,56.84091115936444,-981.4709536809705
45,12,-20,288.0,94.34973631687353,-1.3389295270580204,2923.433479540171,828.1746458661175,60.26038414389684,-981.470953680968
45,12,-20,324.0,98.97526896190654,-10.138927045892142,2982.512930095135,856.210276084408,4.5750537607854715,-1000.713519314754
45,12,-15,0.0,117.11677648561911,-5.614161499531646,3355.7603341534264,989.7766664084118,39.02112503034925,-1122.3915850952149
45,12,-15,36.0,111.51253378332841,-0.06544174040602568,3454.496385369589,960.6499514370371,80.50788384865442,-1154.6113909850098
45,12,-15,72.0,110.04007739171473,-9.903169815705178,3515.720694627191,948.8941967988371,20.975149886996697,-1174.5971128665597
45,12,-15,108.0,120.21840634981326,-9.749000254848175,3515.7206946271885,1013.5603758476137,17.126590381970153,-1174.5971128665594
45,12,-15,144.0,115.36714298976173,-0.007056576088271593,3454.496385369598,985.1395164857479,79.05040561625867,-1154.6113909850123
45,12,-15,180.0,104.8346456148627,-5.800197019743805,3355.7603341534214,911.7443609820249,43.66515959642081,-1122.3915850952133
45,12,-15,216.0,110.30965211430312,-11.157213888446783,3257.5166111756803,939.9515364603486,3.3966118351354773,-1090.3458489074499
45,12,-15,252.0,111.48256421896278,-1.7072208584697735,3197.0890389629258,949.314551993899,60.51419987597458,-1070.6418041722902
45,12,-15,288.0,101.83369209062373,-1.8533708193219536,3197.0890389629158,888.0121815126079,64.16256481835042,-1070.6418041722864
45,12,-15,324.0,106.58015853683511,-11.213703945848529,3257.516611175679,916.256871016284,4.806782209390112,-1090.345848907449
45,12,-10,0.0,124.41206913949887,-6.346668557618099,3636.672163112636,1045.99775212092,40.97656696004563,-1214.0953818193814
45,12,-10,36.0,118.27891536314324,-0.5980370156703053,3736.256738185146,1013.0232661908836,83.75705648741689,-1246.6316572606925
45,12,-10,72.0,116.57771020903604,-10.744035870911304,3797.863706208361,999.2954412722365,22.221976048207274,-1266.7670282360857
45,12,-10,108.0,127.06272446809702,-10.58522099564515,3797.8637062083603,1065.910090120459,18.257454813616764,-1266.7670282360843
45,12,-10,144.0,122.26330990336302,-0.5376860131486291,3736.2567381851513,1038.3373989723816,82.25050472026473,-1246.6316572606945
45,12,-10,180.0,111.64506255469165,-6.5400484146269235,3636.6721631126384,964.8848762128521,45.80393938499711,-1214.0953818193811
45,12,-10,216.0,117.64992441385803,-12.155142348806214,3537.2949175673693,996.8940576622784,3.842444584327705,-1181.6409379798602
45,12,-10,252.0,119.08170054782104,-2.270479143331354,3476.0236696113807,1008.4411163309256,63.70231747879285,-1161.6380378102147
45,12,-10,288.0,108.95885609035872,-2.4238082891107022,3476.023669611371,944.1274480594489,67.52989756737179,-1161.6380378102108
45,12,-10,324.0,113.75111400434213,-12.214197021849639,3537.294917567365,972.123668234225,5.316635870651743,-1181.6409379798608
45,12,-5,0.0,130.9418787713381,-7.060563100448248,3919.254325498625,1095.6458098031455,42.69483817143665,-1306.4579715725133
45,12,-5,36.0,124.3482656363776,-1.194441138157941,4018.889815517837,1059.1515028399474,86.12807287381641,-1339.0518090885118
45,12,-5,72.0,122.42986991556684,-11.495517784466479,4080.389769857096,1043.5564122765331,23.504339828982207,-1359.1776730970498
45,12,-5,108.0,133.06478289309848,-11.334432416695838,4080.389769857094,1111.1234156229937,19.483139925420122,-1359.1776730970503
45,12,-5,144.0,128.40318199243916,-1.1330219526921916,4018.8898155178445,1084.9136832713953,84.59485588434508,-1339.0518090885146
45,12,-5,180.0,117.87792555486556,-7.258440761760752,3919.25432549862,1012.6463369762425,47.634490007539995,-1306.4579715725113
45,12,-5,216.0,124.34532858359604,-13.053081424220123,3819.5469267993894,1048.1356306872447,4.595158577042071,-1273.8551905572665
45,12,-5,252.0,126.02813125910511,-2.8787312188167835,3757.93098449564,1061.7905388761114,66.33292064267968,-1253.714954916213
45,12,-5,288.0,115.57709670885637,-3.037031408732258,3757.9309844956274,995.3917739851909,70.28459370430956,-1253.7149549162095
45,12,-5,324.0,120.33386442947439,-13.113842445958639,3819.546926799388,1022.6495159914035,6.111945719854788,-1273.8551905572665
45,12,0,0.0,136.54150217907753,-7.736185843965311,4201.263179488862,1137.496445357457,44.13582077676257,-1398.7499800397914
45,12,0,36.0,129.56197905969998,-1.838088794029428,4300.173119296668,1097.8506685765387,87.55815001960823,-1431.148153873032
45,12,0,72.0,127.43965924990319,-12.136043383927024,4361.090649605414,1080.5086177466978,24.790781714491963,-1451.1092494222423
45,12,0,108.0,138.06312976670452,-11.975131333324823,4361.09064960541,1148.0029234806739,20.773908355211532,-1451.1092494222414
45,12,0,144.0,133.62601094396777,-1.7765315370803665,4300.173119296677,1123.6707628739625,86.02148632951369,-1431.1481538730368
45,12,0,180.0,123.37755398646708,-7.9355781135815375,4201.263179488864,1053.861672467304,49.11328202317512,-1398.7499800397925
45,12,0,216.0,130.233991161834,-13.826253722825035,4102.010330789809,1092.46972086241,5.6467942102414135,-1366.2543415985326
45,12,0,252.0,132.15719488444174,-3.5162934709944706,4040.5384207974057,1108.133038857177,68.34272721253296,-1346.1356753361097
45,12,0,288.0,121.53372436764154,-3.677205521594376,4040.5384207973952,1040.6387331232181,72.35960057185247,-1346.135675336106
45,12,0,324.0,126.16995927757274,-13.887810979771615,4102.010330789808,1066.6496265650617,7.183457900399832,-1366.2543415985322
45,12,5,0.0,141.0520601302609,-8.353687402493495,4480.521143186219,1170.3730016210895,45.25977180356585,-1490.2601060568268
45,12,5,36.0,133.76495913054003,-2.5096232260126037,4577.956673101932,1127.9728956387917,88.00502667998126,-1522.2171563660252
45,12,5,72.0,131.4532667757358,-12.646054662571622,4637.834472882518,1109.0158656114368,26.041642841077937,-1541.863361714996
45,12,5,108.0,141.90430132598615,-12.487754472652956,4637.834472882509,1175.4146305023817,22.089969779502248,-1541.863361714995
45,12,5,144.0,137.77642328466928,-2.4488622042694406,4577.956673101944,1153.4590103347184,86.48823953725838,-1522.2171563660283
45,12,5,180.0,127.98810691378817,-8.551565063804505,4480.521143186211,1087.3735287941881,50.19942363968234,-1490.2601060568259
45,12,5,216.0,135.15618289007193,-14.452324140377764,4382.482123281158,1128.7110889966646,6.972284424563465,-1458.120031443632
45,12,5,252.0,137.30675150945424,-4.165246309385179,4321.628396643903,1146.263611898948,69.67931230280647,-1438.1778440071373
45,12,5,288.0,126.67183853192387,-4.326331677152729,4321.628396643891,1078.6966085525062,73.7005122064086,-1438.177844007133
45,12,5,324.0,131.10126653401798,-14.513743325841613,4382.482123281154,1102.9489085652979,8.505501414092347,-1458.1200314436303
45,12,10,0.0,144.32523911275243,-8.893626234143635,4754.934219103045,1193.1815878472123,46.028500013802926,-1580.300805561821
45,12,10,36.0,136.81030565212305,-3.187482855396726,4850.179665555907,1148.4411056952556,87.44823837656169,-1611.5808727980148
45,12,10,72.0,134.32465247695097,-13.008602769842804,4908.581820730235,1128.0088885334005,27.21027435632349,-1630.76829395714
45,12,10,108.0,144.4474969344149,-12.85527362405995,4908.581820730238,1192.3225568048956,23.38269426779544,-1630.7682939571387
45,12,10,144.0,140.70911606164506,-3.1284281823487086,4850.179665555922,1173.2114951233864,85.97404709032895,-1611.5808727980173
45,12,10,180.0,131.5582325279445,-9.087006091150023,4754.934219103046,1112.0687119391396,50.85587243878298,-1580.3008055618213
45,12,10,216.0,138.95902592186664,-14.91206969300081,4658.836985213541,1155.7305726519717,8.530163944938923,-1548.755733177953
45,12,10,252.0,141.32192598435617,-4.805967590886413,4599.05721697628,1175.037097841398,70.30263542980015,-1529.1397051401611
45,12,10,288.0,130.8369117252965,-4.964782466150628,4599.057216976267,1108.4224489931908,74.26715666442823,-1529.1397051401584
45,12,10,324.0,134.97463138165352,-14.972420695521828,4658.836985213537,1130.416439870545,10.036715712134615,-1548.7557331779522
45,12,15,0.0,146.2278834801164,-9.337564530358804,5022.506978975473,1204.9450396731147,46.40655707630788,-1668.2132537002208
45,12,15,36.0,138.5639243054324,-3.848565227794136,5114.884515176541,1158.2829679467384,85.88979160945054,-1698.5916502262057
45,12,15,72.0,135.9201684382833,-13.209874047371105,5171.399220281497,1136.519378686401,28.244520592083067,-1717.1835451494915
45,12,15,108.0,145.56904056662339,-13.06372408651418,5171.399220281495,1197.8217491677153,24.59615564977574,-1717.1835451494892
45,12,15,144.0,142.2934178829074,-3.7920751703856754,5114.884515176554,1181.9776333908867,84.47962123530571,-1698.5916502262096
45,12,15,180.0,133.945752609359,-9.523600050567351,5022.506978975468,1126.9127342467295,51.05059164241568,-1668.213253700219
45,12,15,216.0,141.50116420254614,-15.18996512109025,4929.043178913975,1172.4896081690872,10.263838245626651,-1637.4919738191754
45,12,15,252.0,144.05980161455955,-5.417728098346771,4870.771522985396,1193.4028737324088,70.18625277598841,-1618.3454812684288
45,12,15,288.0,133.88147265646222,-5.571897659201625,4870.771522985384,1128.73669468365,74.03481228104965,-1618.3454812684242
45,12,15,324.0,137.6465549961202,-15.248350285407733,4929.043178913981,1148.0000431204544,11.72131647805321,-1637.491973819174
45,12,20,0.0,146.6462978092886,-9.668643904449121,5281.354923783106,1204.8347722191188,46.36240666555484,-1753.3715555368215
45,12,20,36.0,138.90891735681504,-4.468948041936034,5370.228298849463,1156.6631097722893,83.35421637429565,-1782.6360693172169
45,12,20,72.0,136.12297281921363,-13.239631043061127,5424.469998457536,1133.712386676783,29.088430484921645,-1800.5036064470291
45,12,20,108.0,145.1664917914715,-13.102650272021265,5424.469998457525,1191.1687549567428,25.668957500451487,-1800.5036064470287
45,12,20,144.0,142.41757562106224,-4.415802942565765,5370.228298849473,1178.9547378451425,82.02754672481167,-1782.6360693172198
45,12,20,180.0,135.02223903175496,-9.844711709323681,5281.354923783104,1130.9834092620276,50.75761555313164,-1753.3715555368212
45,12,20,216.0,142.65725492038715,-15.274666459512819,5191.175838668737,1178.0734428925978,12.103373613944918,-1723.6908120151497
45,12,20,252.0,145.39392180806612,-5.979330986022573,5134.822155834548,1200.4381186437263,69.31817778551218,-1705.15001506243
45,12,20,288.0,135.66974625574483,-6.126621556090928,5134.822155834535,1138.6573214267403,72.99501593887871,-1705.1500150624263
45,12,20,324.0,138.98775110400175,-15.330247861366141,5191.17583866874,1154.7599115862904,13.490861073689603,-1723.6908120151495
